No,Well_Job_ID,API Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,DI Basin,AAPG Geologic Province,MD Depth,County Code,State Code
74,1175,,ONGC,Shelf Drilling 1,0.918756956,590.8254401,1,0.964504846,1001.549,0,0,569.854,1001.549,71.67259786,,RON TAPPMEYER R_9A#5,,,Brandt VSM 300,3,2014,9.5,28.1,1160.67944,172.5,6.5,47.349,126.2,649,18-01-2020,17.5,0.618665483,0.560375047,629.1304401,0.021333333,1,,,,,,
75,1198,1.71E+13,Indigo Minerals,ICD 164,0.664103768,205.6451329,1,2.080548147,1079,0,0,427.8546,1079,137.28,141,Hall 14&23-10-10HC #1,-93.373612,31.847133,Derrick Hyperpool,10,3432,,25,633.4997329,0,0,0,0,1079,20-08-2020,6.75,0,0,159.4997329,0.08598,1,,ARKLA,ARKLA BASIN,16037,69,17
76,1209,5.00E+12,Great Western Oil & Gas,Precision 460,0.840243594,1186.045031,1,0.837942889,2186.2,0,0,993.838,2186.2,174.2405708,138.5,KORTUM LD 33-176HN,-104.891542,39.957017,Derrick Hyperpool,6,17093,10.55,98.1,2179.883031,894,290,77.9,60.3,864,5/1/2021 0:00,8.5,1.330397912,1.049629127,1259.683031,0.093333333,1,,No Details,No Details,18483,1,5
77,1210,5.00E+12,Great Western Oil & Gas,Precision 460,0.856235874,1225.765103,1,0.809212138,1870.5,0,0,991.904,1870.5,213.6235294,122,KORTUM LD 33-176HC,-104.891489,39.957017,Derrick Hyperpool,7,18158,11,85,2217.669103,1055.7,365,169.9,64.9,215,28-12-2020,8.5,1.669012324,1.237138113,1338.169103,0.085142857,1,,No Details,No Details,17533,1,5
78,1211,3.51E+13,Continental Resources,H&P 544,0.919823313,1257.071145,1.009841548,1.616615502,3100,0,20,2032.2007,3100,150.4615385,113.8666667,Aurora 1-15-10-3XHW,-97.3876719,34.0369174,Derrick Hyperpool,16,13692,,91,3289.271845,782,158,0,380,1780,9/3/2020 0:00,8.75,0.649542144,1.23448495,1069.271845,0.079025,1,,ANADARKO,SOUTH OKLAHOMA FOLDED BELT,15022,85,35
79,1221,5.00E+12,Great Western Oil & Gas,Precision 460,0.854692851,1327.09094,1,0.934277647,1917.3,0,0,1239.8714,1917.3,201.4413408,128.75,KORTUM LD 33-179HN,-104.891757,39.957015,Derrick Hyperpool,6,18029,10.35,89.5,2566.96234,476,148.1,16.7,25.1,1251.4,19-01-2021,8.5,0.537071829,0.501180759,1328.66234,0.102666667,1,,No Details,No Details,23687,1,5
80,1222,5.00E+12,Great Western Oil & Gas,Precision 460,0.867478803,1411.309545,1,0.497493978,1696.1,0,0,702.118,1696.1,191.1,128.6,KORTUM LD 33-178HNX,-104.891649,39.957016,Derrick Hyperpool,6,19110,11,100,2113.427545,352.5,82.1,50.2,18.3,1193,12/1/2021 0:00,8.5,0.716546222,0.357232237,1408.327545,0.092666667,1,,No Details,No Details,22415,1,5
81,1248,1.71E+13,GEP Haynesville,ICD 203,0.710643565,370.4105764,1.470231329,3.807010625,2504,0,663.1,1410.157,2504,356.04,134.826087,CECILE LAND 9-4HC-1 ALT,-93.40317,32.129081,Derrick Hyperpool,23,8901,16.125,25,1780.567576,961.8,302.2,510,730,0,9/6/2017 0:00,6.75,1.775688806,6.053169605,413.6675764,0.096565217,1,,No Details,No Details,20575,81,17
82,1249,1.71E+13,GEP Haynesville,ICD 203,0.718487049,365.2553751,1.565295299,3.781532304,2593.6,49,731.8,1381.225,2593.6,367.24,134.4761905,CECILE LAND 9-4HC-2 ALT,-93.403169,32.129026,Derrick Hyperpool,21,9181,,25,1746.480375,1028.1,431.5,426,704,4,11/5/2017 0:00,6.75,1.874857463,6.069180003,426.6803751,0.088904762,1,,No Details,No Details,20540,81,17
83,1250,1.71E+13,GEP Haynesville,ICD 203,0.714801085,302.6963523,1.431213548,3.872768836,1979.3,90.8,414.7,1172.273,1979.3,99.31547619,124.1764706,CECILE LAND 17H-5ALT,-93.410641,32.118807,Derrick Hyperpool,17,6674,15.875,67.2,1474.969352,667.1,287.2,416,524,85,13-03-2017,6.75,1.615920524,6.107308752,310.1693523,0.095941176,1,,No Details,No Details,6674,81,17
84,1251,1.70E+13,GEP Haynesville,ICD 207,0.626596652,223.2392491,1.165021862,6.026163882,1676,0,222,1345.2763,1676,23.52805534,145.2352941,Bozeman ET AL 20H-1 ALT,-93.52174,31.846214,Derrick Hyperpool,17,6122,16,260.2,1568.515549,786,291,186,413,0,4/3/2018 0:00,6.75,1.245840724,5.890714955,284.5155491,0.081176471,1,,ARKLA,ARKLA BASIN,17549,31,17
85,1246,1.70E+13,GEP Haynesville,ICD 203,0.788014867,265.6242421,1.460409401,2.205306998,1163.3,38,231.7,585.783,1163.3,68.85714286,119.75,BRP LLC 23H-1 ALT,-93.66465,32.094031,Derrick Hyperpool,8,5784,,84,851.4072421,362.3,143,248,312,98,13-11-2017,6.75,1.818591526,3.963062869,268.8072421,0.061375,1,,ARKLA,ARKLA BASIN,16750,31,17
86,1269,,Matador Resources,Patterson 256,0.735838655,519.9201778,1,2.002199654,1324.8,0,0,1040.984,1324.8,89.30992736,112.75,Ted Paup 3231 Fed Com #126H,,,Brandt King Cobra,5,7377,9.475,82.6,1560.904178,822.6,85,64,49.2,304,27-03-2021,8.75,0.980610653,1.771901749,576.1041778,0.092,1,,,,,,
87,1270,4.22E+13,Trinity Operating,Cactus 150,0.796878143,560.0399115,1.375802142,3.120245654,2820.9,656.7,0,1747.4621,2820.9,448.68,153.1666667,Jones 2H,-94.074391,32.547018,Brandt King Cobra,12,11217,15.325,25,2307.502011,843.5,318,520.6,171.8,967,18-08-2020,6.75,1.060909991,3.556287832,521.3020115,0.085116667,1,,EAST TEXAS,EAST TEXAS BASIN,19597,203,42
88,1287,4.21E+13,Conoco Phillips,H&P 256,0.842548747,1144.123397,1.257533613,2.026131103,3688.2,0,597,2318.144,3688.2,62.80306253,137.4545455,H KOOPMANN A274 15,-97.547832,29.071649,Derrick Hyperpool,25,14765,13,235.1,3462.267397,1779.1,224,297.6,186.5,1201,10/3/2021 0:00,8.75,1.072927307,2.157029162,1153.067397,0.1074,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18991,123,42
89,1307,5.12E+12,Bison Oil & Gas,H&P 517,0.892599082,879.9173146,1,0.943642074,1345.9,0,0,830.327,1345.9,278.1838565,126.5,Hunt Fed 8-60 6A-31-30-7,-104.137109,40.697683,Brandt King Cobra,4,12407,9.3,44.6,1710.244315,512,95,57.1,132.8,549,19-04-2021,8.5,0.959742367,0.871553514,914.3443146,0.06525,1,,No Details,No Details,14347,123,5
90,1315,,Matador Resources,Patterson 256,0.808478778,843.8949944,1,1.959377661,2006.5,0,0,1653.509,2006.5,83.71538462,117.8571429,Ted Paup 3231 Fed Com #125H,,,Brandt King Cobra,8,10883,9.475,130,2497.403994,1111.2,0,144,292.3,459,11/4/2021 0:00,8.75,0.935888465,1.82079389,849.9039944,0.112375,1,,,,,,
91,1358,,XTO Energy,Nabors X34,0.845663201,504.2961816,1,2.099264358,1558.2,0,0,1058.651,1558.2,67.26315789,101,JAMES RANCH UNIT DI 1 700H - PROD,,,Derrick Hyperpool,11,11502,10.5,171,1562.947182,716,178,44.9,64.8,554.5,7/6/2021 0:00,6.75,0.948093375,1.877664001,534.5471816,0.063454545,1,,,,,,
92,1359,4.23E+13,XTO Energy,H&P 463,0.833730093,713.7630162,1.036869112,1.063999231,1238.6,0,28,759.4433,1238.6,131.4883721,112.2,JOHN BRAUN C UNIT 1 0802BH,-102.042216,31.705043,Brandt King Cobra,5,11308,10.2,86,1473.206316,461.1,90,149.2,18.3,520,19-01-2021,7.875,0.946219422,1.004604578,715.3063162,0.0866,1,,MIDLAND,PERMIAN BASIN,20519,329,42
93,1360,4.23E+13,XTO Energy,H&P 463,0.907692694,804.4097136,1.691881471,1.023975701,1711.7,569.9,0,823.696,1711.7,148.7674419,106.2,JOHN BRAUN C UNIT 1 0821SH,-102.042319,31.705019,Brandt King Cobra,5,12794,8.1,86,1628.105714,576,95,3.5,56.2,981,25-01-2021,7.875,0.887099124,0.902872657,809.3057136,0.0416,1,,MIDLAND,PERMIAN BASIN,19860,329,42
94,1361,4.23E+13,XTO Energy,H&P 463,0.901162632,750.0436674,1.237310434,1.874790844,1976.6,333.7,0,1406.175,1976.6,130.647482,106.2,JOHN BRAUN C UNIT 1 0822SH,-102.03887,31.704665,Brandt King Cobra,5,12712,8.1,97.3,2156.218667,1199.9,165.1,3.5,51.1,557,22-12-2020,7.875,1.009547176,1.765411074,804.1186674,0.035,1,,MIDLAND,PERMIAN BASIN,20345,329,42
95,1362,4.23E+13,XTO Energy,H&P 463,0.816087767,647.8214282,1,0.928928056,1225.1,0,0,601.7795,1225.1,175.5111821,106.5,JACK MOHR UNIT 3 0103BH,-101.804868,32.377219,Brandt King Cobra,6,10987,10.1,62.6,1249.600928,246.7,82.9,102.9,32.6,760,23-02-2021,7.875,0.77287445,0.669207739,695.0009282,0.069833333,1,,MIDLAND,PERMIAN BASIN,19675,317,42
96,1363,4.23E+13,XTO Energy,H&P 463,0.871035401,663.9516933,1.239278862,3.524273865,3285.1,559.9,0,2339.9476,3285.1,98.78884462,113,JACK MOHR UNIT 3 0124SH,-101.80472,32.377155,Brandt King Cobra,11,12398,8.15,125.5,3003.899293,1392,373.8,39.2,113.1,1367,8/3/2021 0:00,7.875,0.819719211,2.83281938,677.0992933,0.051636364,1,,MIDLAND,PERMIAN BASIN,18404,317,42
97,1364,4.22E+13,XTO Energy,H&P 463,0.85944188,754.3452083,1,1.254020692,1586.4,0,0,945.9645,1586.4,172.1643836,111,ZANT WEYMAN 1421 1421SH,-101.737133,31.934545,Brandt King Cobra,5,12568,8.25,73,1700.309708,594.8,114.2,15.3,33.1,829,30-03-2021,7.875,0.800664296,0.952692768,795.0097083,0.062,1,,MIDLAND,PERMIAN BASIN,19970,173,42
98,1365,No Data,XTO Energy,H&P 463,0.884987703,971.3663751,3.547294055,0.9395981,3983.5,2324.9,0,912.694,3983.5,185.0212164,110.1428571,ZANT WEYMAN 1421 1401BH,0,0,Brandt King Cobra,7,13081,9.7,70.7,1884.060375,883.1,90,59.1,95.3,2856,18-04-2021,7.875,1.235353799,1.362603013,827.4603751,0.071285714,1,,No Details,No Details,20885,173,42
99,1366,4.22E+13,XTO Energy,H&P 463,0.896651512,1011.795149,1.107583121,1.984344263,2665.1,216,0,2007.7499,2665.1,152.5402726,112.5,ZANT WEYMAN 1411 1411AH,-101.736905,31.934574,Brandt King Cobra,8,12310,9.2,80.7,3019.545049,1309.5,243.6,27.5,55.5,1029,8/4/2021 0:00,8.75,0.814892333,1.701886332,961.3450493,0.068,1,,MIDLAND,PERMIAN BASIN,20269,173,42
100,1367,4.22E+13,XTO Energy,H&P 463,0.880850346,817.1121265,1.311993538,1.521964318,2261,388,0,1243.6155,2261,238.0740741,109,ZANT WEYMAN 1422 1422SH,-101.736821,31.93462,Brandt King Cobra,5,12856,8.35,54,2060.727627,748.7,0,33.1,38.2,1441,24-03-2021,7.875,0.659367787,1.008327771,813.2276265,0.0534,1,,MIDLAND,PERMIAN BASIN,20103,173,42
101,1368,4.22E+13,XTO Energy,H&P 463,0.879635017,793.9188599,1.320999582,1.472644698,1935.1,375.3,0,1169.1604,1935.1,176.1516452,106.8,ZANT WEYMAN 1422 1402BH,-101.7355479,31.934898,Brandt King Cobra,5,12313,10.1,69.9,1963.07926,1080.9,220.1,71.5,40.6,522,5/5/2021 0:00,7.875,1.20864511,1.814273499,778.8792599,0.0684,1,,MIDLAND,PERMIAN BASIN,20513,173,42
102,1369,4.22E+13,XTO Energy,H&P 463,0.86460185,746.7158665,1,1.12261643,1551.6,0,0,838.2755,1551.6,192.640625,109.25,ZANT WEYMAN 1423 1423SH,-101.735358,31.934971,Brandt King Cobra,4,12329,8.3,64,1584.991366,768.2,160,15.9,38.5,569,22-05-2021,7.875,1.172168338,1.259919063,779.8913665,0.06825,1,,MIDLAND,PERMIAN BASIN,19659,173,42
103,1370,4.23E+13,XTO Energy,H&P 463,0.878180019,1114.197382,1.008228701,1.636054823,2829.5,15,0,1822.888,2829.5,153.9688359,113,LHS RANCH 40-04 0412 0412AH,-101.909953,31.694263,Brandt King Cobra,8,16798,9.05,109.1,2937.085382,706.6,248,101.9,53,1720,14-06-2021,7.875,0.608649571,1.044151387,1062.585382,0.07075,1,,MIDLAND,PERMIAN BASIN,25318,329,42
104,1371,,Sonatrach,ENTP TP 221,0.560388818,44.41091185,1.074628722,11.38657604,779.936564,0,37.738866,505.6882248,779.936564,8.1344,270.5,NAHSE-2,,,Derrick 504,4,203.36,10.8342,25,550.0991366,0,0,0,0,779.936564,9/9/2019 0:00,8.5,0,0,21.75501263,0.029,1,,,,,,
105,1371,,Sonatrach,ENTP TP 221,0.63022488,167.039297,1,4.942816662,1025.239193,0,0,825.6446205,1025.239193,23.51698113,284,NAHSE-2,,,Derrick 504,3,934.8,10.8342,39.75,992.6839175,94.347165,0,0,635.270911,295.621117,22-08-2019,12.25,0.883695064,4.672873665,156.1390545,0.064,1,,,,,,
106,1371,,Sonatrach,ENTP TP 221,0.92806847,1766.756474,1,0.928756123,3149.415294,0,0,1640.885894,3149.415294,42.84759494,240.35,NAHSE-2,,,Derrick 504,8,6769.92,10.8342,158,3407.642368,245.302629,24.5302629,0,17.71839759,2861.864005,5/8/2019 0:00,16,0.17524149,0.162662215,1767.781714,0.05275,1,,,,,,
107,1345,1.70E+13,Trinity Operating,Cactus 150,0.796987183,574.5718527,1.135822036,3.900587872,2900.2,304.4,0,2241.168,2900.2,84.56370656,148.4444444,Waddell 10-3H #1,-93.8912426,32.5611192,Derrick Hyperpool,9,10951,15.6,129.5,2815.739853,844,161,568.1,130.1,1197,18-05-2021,6.75,0.759960878,3.346564414,508.9398527,0.089444444,1,,ARKLA,ARKLA BASIN,21314,17,17
108,1376,,Sonatrach,ENTP TP 221,0.51939936,41.1593785,1.468933177,5.214081435,150.955464,0,100.636976,214.6083513,150.955464,5.297563646,288.5473684,RDBP-2,,,Derrick 504,19,967.6,14.37615,182.65,255.7677298,0,0,0,0,150.955464,21-09-2018,6,0,0,41.91415582,0.025526316,1,,,,,,
109,1376,,Sonatrach,ENTP TP 221,0.867924363,417.6698059,1.070390169,3.636984342,1635.35086,0,106.926787,1519.058544,1635.35086,15.14085308,273.2,RDBP-2,,,Derrick 504,27,4792.08,14.37615,316.5,1936.72835,345.939605,0,0,6.289811,1283.121444,7/8/2018 0:00,8.5,0.231873496,0.966931125,364.2756003,0.037555556,1,,,,,,
110,1376,,Sonatrach,ENTP TP 221,0.828018285,359.7590176,1.046838407,1.493082405,981.210516,0,25.159244,537.1498594,981.210516,32.23448276,218.9,RDBP-2,,,Derrick 504,6,2243.52,14.37615,69.6,896.908877,18.869433,0,69.187921,81.767543,811.385619,29-06-2018,12.25,0.316159251,0.494531662,343.405509,0.04,1,,,,,,
111,1381,3.31E+13,Ovintiv,H&P 516,0.85789685,638.2949151,1.246152906,1.107446861,2131.6,0,174,706.8777,2131.6,204.04,,Olson 152-96-30-31-6H INT,-103.004667,47.961751,Brandt King Cobra,7,5101,10.475,25,1345.172615,391.4,110,15.8,156.5,1457.9,6/6/2021 0:00,11,0.953064441,1.070091017,629.5726151,0.071571429,1,,WILLISTON,WILLISTON,23453,53,33
112,1382,,Ovintiv,H&P 516,0.779194796,623.9057649,1.033083224,1.453431032,1590.8,0,30,906.804,1590.8,417.48,0,Olsen 152-96-30-31-6H PRD,,,Brandt King Cobra,7,10437,10.325,25,1530.709765,113,25.8,0,50,1402,21-06-2021,7.875,0.208203757,0.285969718,660.2097649,0.094142857,1,,,,,,
113,1387,,XTO Energy,Nabors X34,0.822880846,493.3963594,1,2.84498451,2031.2,0,0,1403.705,2031.2,83.95417591,113.4,JAMES RANCH UNIT DI 1 702H - PROD,,,Derrick Hyperpool,10,11359,10.6,135.3,1897.101359,1217.2,213.3,226.1,84.6,290,20-06-2021,6.75,1.240431572,3.298343467,527.9013594,0.0746,1,,,,,,
114,1389,,XTO Energy,Nabors X34,0.778930952,453.1187045,1,2.29360428,1385.8,0,0,1039.275,1385.8,79.93387215,105.8,JAMES RANCH UNIT DI 1 701H - PROD,,,Derrick Hyperpool,10,10879,10.8,136.1,1492.393704,949.9,120.3,110.6,77,128,1/7/2021 0:00,6.75,1.210266773,2.487768319,505.5937045,0.0725,1,,,,,,
115,1395,4.24E+13,XTO Energy,Nabors X34,0.857001087,510.6326976,1.042228581,1.943116852,1554.4,41.9,0,992.219,1554.4,91.17117117,103.375,ICARUS C2-5-8 1B3 203H,-103.1001663,31.2596963,Derrick Hyperpool,8,11132,10.4,122.1,1502.851698,590.1,109.2,81.7,72.4,701,12/3/2021 0:00,6.75,0.860092379,1.649554846,517.3516976,0.06475,1,,DELAWARE,PERMIAN BASIN,19728,371,42
116,1396,4.24E+13,XTO Energy,Nabors X34,0.843266454,487.0045469,1,1.533045235,1384.2,0,0,746.6,1384.2,125.6507592,102.625,ICARUS C2-5-8 1B1 201H,-103.100166,31.259779,Derrick Hyperpool,9,11585,10.15,92.2,1233.604547,737.2,116.4,130.9,58.7,341,1/3/2021 0:00,6.75,1.397267613,1.937576504,538.4045469,0.060222222,1,,DELAWARE,PERMIAN BASIN,19645,371,42
117,1397,4.23E+13,XTO Energy,Nabors X34,0.811911956,448.1641759,1,1.629898014,1281.7,0,0,730.4619,1281.7,89.14004914,102.8571429,ST JOHN 76 2734 TG 702H,-103.5352,31.938331,Derrick Hyperpool,8,10884,10.7,122.1,1178.626076,822.9,178.2,93.8,75.8,111,14-04-2021,6.75,1.602684548,2.314431888,505.8260759,0.059,1,,DELAWARE,PERMIAN BASIN,21002,301,42
118,1398,4.23E+13,XTO Energy,Nabors X34,0.852600345,531.7948013,1.586747913,0.965293378,1392.3,301.2,0,513.338,1392.3,105.0143816,91.55555556,ST JOHN 76 2734 TG 602H,-103.5352,31.938249,Derrick Hyperpool,10,10953,10.55,104.3,1045.132801,472.6,65.2,104.3,38.2,712,6/4/2021 0:00,6.75,1.325247693,1.336456115,509.0328013,0.0646,1,,DELAWARE,PERMIAN BASIN,20505,301,42
119,1399,4.23E+13,XTO Energy,Nabors X34,0.77206682,416.6148974,1,1.85993733,1248.6,0,0,774.8776,1248.6,92.49067164,108.5714286,ST JOHN 76 2734 801H,-103.532041,31.938412,Derrick Hyperpool,8,9915,10.9,107.2,1191.492497,722.8,117.1,209.1,63.6,136,21-05-2021,6.75,1.435839673,2.41453584,460.7924974,0.073875,1,,DELAWARE,PERMIAN BASIN,21360,301,42
120,1400,4.23E+13,XTO Energy,Nabors X34,0.823316492,487.931619,1.020583073,2.150723501,1629.9,21.6,0,1049.406,1629.9,103.6781609,106.4,ST JOHN 76 2734 TG 601H,-103.532041,31.938329,Derrick Hyperpool,10,10824,10.6,104.4,1537.337619,877.3,141,185.2,88.4,338,12/5/2021 0:00,6.75,1.23107739,2.568197588,503.037619,0.0734,1,,DELAWARE,PERMIAN BASIN,20949,301,42
121,1401,,SierraCol Energy,Nabors PX40,0.867857802,1049.76538,1.354488127,2.081265483,5841.4,18,756.5,2184.84045,5841.4,84.86547085,150.4285714,REX NE05 ST1,,,Derrick Hyperpool,14,7570,11.2,89.2,3234.60583,2590,985.9,598,544,1123.5,26-06-2021,12.25,2.159379647,4.071697819,1158.70583,0.026514286,1,,,,,,
122,1409,,Sonatrach,ENTP TP 221,0.589761641,140.8967745,1,1.220849461,1025.239193,0,0,172.0137512,1025.239193,23.51698113,284,"NAHSE-2 - 12.25"" Section",,,Derrick 504,3,934.8,13.95945,39.75,312.9105258,94.347165,0,0,635.270911,295.621117,22-08-2019,12.25,4.241626444,5.099170911,143.0856288,0.069333333,1,,,,,,
123,1410,,Sonatrach,ENTP TP 221,0.55318785,43.1336907,2.085972851,0.805662701,276.751684,0,37.738866,34.75120578,276.751684,8.1344,270.5,"NAHSE-2 - 8.5"" Section ",,,Derrick 504,4,203.36,10.87587,25,77.88489648,0,0,0,0,276.751684,9/9/2019 0:00,8.5,0,0,14.98678648,0.03225,1,,,,,,
124,1411,,Sonatrach,ENTP TP 221,0.93137794,1920.800735,1,0.833903924,3281.520195,0,0,1601.763269,3281.520195,41.69643836,243.2,"NAHSE-2 - 16"" Section ",,,Derrick 504,9,6848.64,10.87587,164.25,3522.564004,245.302629,24.5302629,0,17.73726702,2993.950036,6/8/2019 0:00,16,0.179533496,0.160803086,1788.337315,0.057444444,1,,,,,,
125,1412,,Sonatrach,ENTP TP 221,0.828018285,359.7590176,1.046838407,1.493082405,981.210516,0,25.159244,537.1498594,981.210516,32.23448276,218.9,"RDBP-2 -12.25"" Section",,,Derrick 504,6,2243.52,13.95945,69.6,896.908877,18.869433,0,69.187921,81.767543,811.385619,29-06-2018,12.25,0.316159251,0.494531662,343.405509,0.04,1,,,,,,
126,1413,,Sonatrach,ENTP TP 221,0.856649629,379.8204329,1.099667579,2.824582618,1553.583317,0,106.926787,1072.834193,1553.583317,16.40543947,272.2307692,"RDBP-2 -8.5"" Section ",,,Derrick 504,26,4946.24,11.6676,301.5,1452.654626,345.939605,0,0,6.289811,1201.353901,7/8/2018 0:00,8.5,0.328316732,0.966289924,364.5173227,0.037192308,1,,,,,,
127,1414,,Sonatrach,ENTP TP 221,0.651858104,50.93548985,1.44337296,4.456232977,150.955464,0,100.636976,226.9804096,150.955464,5.800383247,288.5473684,"RDBP-2 -6"" Section",,,Derrick 504,19,1059.44,11.6676,182.65,277.9158994,0,0,0,0,150.955464,21-09-2018,6,0,0,38.90308141,0.025052632,1,,,,,,
128,1406,1.70E+13,Trinity Operating,Cactus 150,0.795481381,494.8921762,1,2.787624591,1930.4,0,0,1379.5736,1930.4,86.33962264,152.4444444,Mitch-Will 17-8H #3,-94.0297257,32.5460924,Derrick Hyperpool,9,11440,15.575,132.5,1874.465776,1023.4,188,438.4,120.6,160,8/8/2021 0:00,6.75,1.28329507,3.329911533,531.6657762,0.085,1,,ARKLA,ARKLA BASIN,21473,17,17
129,1432,,SierraCol Energy,Nabors PX40,0.699930492,200.0167496,1.346898546,3.559820572,1687.1,0,247,712.02374,1687.1,30.12865497,141.4,"REX NE05 ST - 8.5""",,,Derrick Hyperpool,10,2576,10.5,85.5,912.0404896,754,107,42.3,145.8,638,21-08-2021,8.5,1.473405929,5.526218365,189.8404896,0.04172,1,,,,,,
130,1441,1.70E+13,Comstock Resources,Nabors X07,0.857768287,1243.715862,1.25006172,3.511189358,6480,0,1092,4366.9219,6480,55.88372093,170.9444444,Talley 32-29-20 HC #2,-93.932205,32.151041,Derrick Hyperpool,25,16821,15.325,301,5610.637762,2733,1081,958,513,1195,7/9/2021 0:00,8.5,1.210234605,4.263342212,1239.637762,0.085616,1,,ARKLA,ARKLA BASIN,19595,31,17
131,1444,No Data,Cabot Oil & Gas,Nabors X13,0.810701792,818.9733054,1,1.126070403,1673.7,0,0,922.2216,1673.7,207.2040816,106.25,Mogridge 9H,0,0,Derrick Hyperpool,4,10153,11.05,49,1741.194905,479.3,97.2,221.3,94,781.9,15-05-2021,8.75,0.967012701,1.124739223,792.8949054,0.1195,1,,No Details,No Details,15750,115,37
132,1449,4.23E+13,Marathon Oil,H&P 514,0.792680126,979.7856542,1.385162628,2.787664617,4634.5,436,616,2731.3138,4634.5,57.28217822,165.0714286,Scully Unit 1H,-97.158752,29.427517,Derrick DP814M,15,11571,12.725,202,3711.099454,1933.5,658,1135,512,396,6/10/2021 0:00,8.75,1.551817298,3.958996975,1070.599454,0.11226,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23711,285,42
133,1449,4.23E+13,Marathon Oil,H&P 514,0.848183051,1201.352358,1.081451572,0.541634097,1205,0,53,650.6934,1205,178.8602151,138,Scully Unit 1H,-97.158752,29.427517,Derrick DP814M,3,8317,12.725,46.5,1852.045758,695,10,37,109,354,16-09-2021,12.25,1.30783561,0.668475579,1273.045758,0.103033333,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23711,285,42
134,1459,1.70E+13,Trinity Operating,Precision 109,0.876186662,1083.610087,1,2.175366609,2727,0,0,2357.2492,2727,453.4,139.3636364,RWood 16-21 H 2 ALT,-94.014125,32.559303,Derrick Hyperpool,18,11335,15.625,25,3440.859287,1265.1,344.2,624.7,483,10,7/12/2020 0:00,9.875,1.152614666,2.409843115,1127.459287,0.094888889,1,,ARKLA,ARKLA BASIN,16522,17,17
135,1460,1.70E+13,Trinity Operating,Precision 109,0.514372378,154.29531,1,11.66761258,2033.2,0,0,1800.2579,2033.2,219,145.4,RWood 9-4 H 1,-94.014044,32.559301,Derrick Hyperpool,11,5475,15.7,25,1954.55321,946.5,318,511.8,166.9,90,16-11-2020,6.75,1.079400901,10.31131282,188.45321,0.084727273,1,,ARKLA,ARKLA BASIN,20450,17,17
136,1460,1.70E+13,Trinity Operating,Precision 109,0.848694235,682.4217662,1,1.33081101,1177.6,0,0,908.1744,1177.6,278,136.5,RWood 9-4 H 1,-94.014044,32.559301,Derrick Hyperpool,6,6950,15.7,25,1590.596166,534.1,155.5,282.8,84.2,121,5/11/2020 0:00,9.875,1.163432927,1.528433184,691.2961662,0.093,1,,ARKLA,ARKLA BASIN,20450,17,17
137,1461,1.70E+13,Trinity Operating,Precision 109,0.793027431,471.2203466,1,3.349695129,2055.9,0,0,1578.4445,2055.9,441.16,156.625,RWood 9-4 H 2,-94.013882,32.559303,Derrick Hyperpool,10,11029,15.45,25,2049.664847,862,215.6,519.1,259.2,200,12/10/2020 0:00,6.75,1.175777799,3.620810152,512.5648466,0.0712,1,,ARKLA,ARKLA BASIN,17553,17,17
138,1462,1.70E+13,Trinity Operating,Cactus 150,0.808357859,512.9024791,1.178502778,3.63826941,2785.9,0,333.1,1866.0774,2785.9,45.16587678,153.25,Mitch-Will 20-29H #2,-94.02434,32.546405,Brandt King Cobra,18,11436,15.525,253.2,2378.979879,1297.9,400.1,652,171.9,264,8/3/2020 0:00,6.75,1.351444479,4.745052634,531.4798791,0.095444444,1,,ARKLA,ARKLA BASIN,17277,17,17
139,1463,1.70E+13,Trinity Operating,Cactus 150,0.763266158,443.1650069,1.292391738,4.077087703,2990.4,253.4,274.9,1806.8226,2990.4,36.56300096,144.2,Mitch-Will 20-29H #1,-94.024343,32.54657,Brandt King Cobra,29,11404,15.625,311.9,2249.987607,1239.9,327,701.6,164.9,557,18-12-2019,6.75,1.346784128,4.768683322,510.2876069,0.062872414,1,,ARKLA,ARKLA BASIN,17920,17,17
140,1464,1.70E+13,Trinity Operating,Cactus 150,0.781028011,470.3385214,1.75833944,1.691730241,1914.3,327.9,275.5,795.6859,1914.3,39.49059829,147.4,Mitch-Will 17-8H #1,-94.024419,32.5465,Brandt King Cobra,23,11551,15.675,292.5,1266.024421,992.2,260.4,498.7,163,0,16-02-2020,6.75,2.405848841,3.565970406,536.8244214,0.086652174,1,,ARKLA,ARKLA BASIN,13157,17,17
